Date,GLD,SPY,TLT
2007-03-05,62.93000030517578,97.4095230102539,52.15972900390625
2007-03-06,64.1500015258789,99.07612609863281,52.003936767578125
2007-03-07,64.30000305175781,98.97686004638672,52.20591735839844
2007-03-08,64.4800033569336,99.8137435913086,52.15972900390625
2007-03-09,64.25,99.84209442138672,51.61129379272461
2007-03-12,64.37000274658203,99.99099731445312,51.813358306884766
2007-03-13,63.720001220703125,98.04779815673828,52.125091552734375
2007-03-14,63.939998626708984,98.77830505371094,51.888431549072266
2007-03-15,63.97999954223633,98.91301727294922,51.882667541503906
2007-03-16,64.62000274658203,98.6360855102539,51.871089935302734
2007-03-19,64.73999786376953,99.82511901855469,51.76137924194336
2007-03-20,65.2699966430664,100.37338256835938,51.790287017822266
2007-03-21,65.81999969482422,102.0252456665039,51.813358306884766
2007-03-22,65.76000213623047,101.94694519042969,51.40347671508789
2007-03-23,65.1500015258789,102.0964584350586,51.25914764404297
2007-03-26,65.83999633789062,101.96116638183594,51.3226432800293
2007-03-27,65.69999694824219,101.7190933227539,51.23605728149414
2007-03-28,66.05000305175781,100.97860717773438,51.132144927978516
2007-03-29,65.6500015258789,101.0854263305664,51.062828063964844
2007-03-30,65.73999786376953,101.10672760009766,50.964725494384766
2007-04-02,65.8499984741211,101.22073364257812,51.04930114746094
2007-04-03,65.83000183105469,102.3100814819336,50.985595703125
2007-04-04,66.80999755859375,102.42401885986328,51.03774642944336
2007-04-05,66.86000061035156,102.70171356201172,50.846500396728516
2007-04-09,66.52999877929688,102.84408569335938,50.51042556762695
2007-04-10,67.16000366210938,102.96515655517578,50.66107940673828
2007-04-11,67.08000183105469,102.54508209228516,50.62630081176758
2007-04-12,66.98999786376953,103.00076293945312,50.63792419433594
2007-04-13,67.83999633789062,103.47067260742188,50.481449127197266
2007-04-16,68.4000015258789,104.45331573486328,50.75960922241211
2007-04-17,68.0,104.73094177246094,51.043514251708984
2007-04-18,68.37999725341797,104.85907745361328,51.29848098754883
2007-04-19,67.52999877929688,104.83061218261719,51.21153259277344
2007-04-20,68.69999694824219,105.8202896118164,51.07830810546875
2007-04-23,68.26000213623047,105.42159271240234,51.26367950439453
2007-04-24,67.7300033569336,105.46430206298828,51.45490264892578
2007-04-25,67.88999938964844,106.4326400756836,51.27528381347656
2007-04-26,66.87000274658203,106.55371856689453,50.90447998046875
2007-04-27,67.55999755859375,106.46826171875,50.89287567138672
2007-04-30,67.08999633789062,105.58536529541016,51.42594528198242
2007-05-01,66.69000244140625,105.85594177246094,51.46318817138672
2007-05-02,66.66000366210938,106.4753646850586,51.43410110473633
2007-05-03,67.48999786376953,107.0521240234375,51.317840576171875
2007-05-04,68.19000244140625,107.45799255371094,51.52715301513672
2007-05-07,68.25,107.47932434082031,51.66673278808594
2007-05-08,67.87999725341797,107.3369140625,51.55042266845703
2007-05-09,67.44999694824219,107.62887573242188,51.34687805175781
2007-05-10,66.0,106.5038833618164,51.468963623046875
2007-05-11,66.44999694824219,107.41527557373047,51.2886962890625
2007-05-14,66.27999877929688,107.18030548095703,51.15496063232422
2007-05-15,66.54000091552734,107.20874786376953,51.13750457763672
2007-05-16,65.5999984741211,107.9421615600586,51.102596282958984
2007-05-17,65.05999755859375,107.72850799560547,50.89324951171875
2007-05-18,65.5199966430664,108.66840362548828,50.555946350097656
2007-05-21,65.66999816894531,108.6114273071289,50.70713424682617
2007-05-22,65.19999694824219,108.52603912353516,50.445438385009766
2007-05-23,65.54000091552734,108.54022979736328,50.300018310546875
2007-05-24,64.75,107.55766296386719,50.34657287597656
2007-05-25,64.94000244140625,108.00618743896484,50.2302131652832
2007-05-29,65.06999969482422,108.39781951904297,50.22443389892578
2007-05-30,64.72000122070312,109.28076171875,50.32908248901367
2007-05-31,65.54000091552734,109.1668472290039,50.236080169677734
2007-06-01,66.44000244140625,109.70796966552734,49.97218322753906
2007-06-04,66.54000091552734,109.72219848632812,50.19986343383789
2007-06-05,66.37000274658203,109.28787994384766,49.88459777832031
2007-06-06,66.41000366210938,108.113037109375,49.86123275756836
2007-06-07,65.26000213623047,106.16212463378906,48.96794128417969
2007-06-08,64.22000122070312,107.54339599609375,48.92704772949219
2007-06-11,64.69999694824219,107.72850799560547,48.786922454833984
2007-06-12,64.0999984741211,106.55371856689453,48.08049392700195
2007-06-13,64.52999877929688,108.14862060546875,48.65266799926758
2007-06-14,64.5999984741211,108.83931732177734,48.53006362915039
2007-06-15,64.8499984741211,109.45858001708984,48.862831115722656
2007-06-18,64.94999694824219,109.32986450195312,48.763587951660156
2007-06-19,65.4800033569336,109.60157775878906,49.21897888183594
